UNIQUE_ID,COUNTYFP,CNTY_NAME,PREC,G22ATGDFOR,G22ATGOWRI,G22ATGRCHA,G22CNTDSPI,G22CNTLPRO,G22CNTOWRI,G22CNTRMAT,G22GOVABRI,G22GOVDSIS,G22GOVLDAV,G22GOVOWRI,G22GOVRLOM,G22LTGAHOG,G22LTGDCAN,G22LTGIDEL,G22LTGLTAC,G22LTGOWRI,G22LTGRANT,G22SOSAHAN,G22SOSDAGU,G22SOSLCRA,G22SOSOWRI,G22SOSRMAR,G22SQ1NO,G22SQ1YES,G22SQ2NO,G22SQ2YES,G22SQ3NO,G22SQ3YES,G22TREAHEN,G22TREDCON,G22TRELELL,G22TREOWRI,G22TRERFIO,G22USSARUB,G22USSDCOR,G22USSILIN,G22USSLSCO,G22USSOWRI,G22USSRLAX,GCAJ1NFOR,GCAJ1NWES,GCAJ1NWRI,GCAJ2NGIB,GCAJ2NWRI,GCAJ3NBUL,GCAJ3NWRI,GCON01DTIT,GCON01LCAV,GCON01RROB,GCON02ABES,GCON02DKRA,GCON02LBAB,GCON02RAMO,GCON03DLEE,GCON03RBEC,GCON04DHOR,GCON04RPET,GSCJANBEL,GSCJANWRI,GSCJENPAR,GSCJENWRI,GSL001DMON,GSL001IMCA,GSL001RBRI,GSL002DCHR,GSL002LBED,GSL002RKAS,GSL003DTOR,GSL003RLEM,GSL004LBUR,GSL004RMCA,GSL005DMIL,GSL005LMOR,GSL005RQUI,GSL006DSUM,GSL006RRIO,GSL007DMIL,GSL007RPAL,GSL008DNGU,GSL008RLOG,GSL009DYEA,GSL009RFLE,GSL010DNGU,GSL010RHER,GSL011DDUR,GSL011RKRA,GSL012DCAR,GSL012RLAR,GSL013DRUC,GSL013RHIB,GSL014DMOS,GSL014RSTA,GSL015DWAT,GSL015RBAN,GSL016DGON,GSL016RHOL,GSL017DTHO,GSL017RPAW,GSL018DCON,GSL018RDEC,GSL019RYUR,GSL020DORE,GSL020LLAR,GSL020RVAU,GSL021DMAR,GSL021RPET,GSL022DRAM,GSL022RHAR,GSL023DBRI,GSL023LMAN,GSL023RGAL,GSL024DPET,GSL024RKIN,GSL025DLAR,GSL025RKUM,GSL026LMIT,GSL026RDEL,GSL027DTAY,GSL027RORT,GSL028DDSI,GSL028RBRO,GSL029DCOH,GSL029RKNI,GSL030DAND,GSL030LMCG,GSL030RROD,GSL031RDIC,GSL032RHAN,GSL033DGAR,GSL033RGUR,GSL034DBIL,GSL034RBUT,GSL035DGOR,GSL035LROB,GSL035RJON,GSL036RHAF,GSL037DBAC,GSL037LTED,GSL037RDEA,GSL038RKOE,GSL039DNOB,GSL039RGRA,GSL040DMCD,GSL040LTOL,GSL040RONE,GSL041DJAU,GSL041LMCN,GSL041RBOD,GSL042DBRO,GSL042RFAC,GSU02DFLO,GSU02RHEN,GSU08DLOO,GSU08RPAU,GSU09DSCH,GSU09RBRO,GSU10DDON,GSU10LCUN,GSU10RGRA,GSU12DPAZ,GSU12RARR,GSU13DDAL,GSU13RBUE,GSU14RHAN,GSU16DSIM,GSU16RKRA,GSU17RTIT,GSU20DFOU,GSU20LMIL,GSU20RSTO,GSU21DOHR,GSU21RLAR
Clark-7060,003,Clark,7060,707,44,467,652,24,30,540,14,677,24,21,520,13,654,15,14,32,524,22,682,10,26,514,395,835,467,761,555,669,29,666,15,32,507,7,693,19,10,18,514,317,570,265,803,323,806,326,688,39,525,0,0,0,0,0,0,0,0,834,301,794,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark-7061,003,Clark,7061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark-7079,003,Clark,7079,432,28,180,419,15,23,208,16,421,16,16,203,9,421,5,12,21,202,10,442,5,17,200,153,495,163,485,212,446,13,426,21,21,188,2,434,7,8,17,208,154,270,175,390,201,393,197,439,19,209,0,0,0,0,0,0,0,0,422,171,400,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,28,198,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark-7097,003,Clark,7097,347,13,142,336,9,14,171,8,353,10,13,157,6,325,11,13,17,163,10,345,8,15,156,101,423,107,415,135,386,12,333,14,15,159,9,344,14,3,9,161,121,242,120,350,131,355,131,344,21,166,0,0,0,0,0,0,0,0,355,130,341,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,21,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark-7311,003,Clark,7311,230,13,125,225,2,11,139,3,224,8,9,140,0,218,3,5,9,143,4,227,4,12,131,101,269,113,260,139,232,7,225,4,13,130,1,235,1,4,3,138,88,161,96,233,103,237,101,0,0,0,0,0,0,0,239,135,0,0,243,98,227,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,10,133,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark-7312,003,Clark,7312,512,27,215,489,19,32,248,15,510,11,14,244,10,494,11,8,23,247,15,517,10,21,226,188,573,184,584,204,564,21,493,18,29,232,5,521,8,12,14,237,198,336,187,485,218,490,207,514,25,242,0,0,0,0,0,0,0,0,502,191,480,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,29,247,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark-7332,003,Clark,7332,692,19,289,670,14,26,327,9,672,23,12,331,12,645,8,23,24,332,19,687,8,16,314,277,748,254,764,330,695,24,657,16,30,314,8,685,9,12,19,318,271,461,240,667,284,678,278,681,34,322,0,0,0,0,0,0,0,0,702,258,675,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark-7334,003,Clark,7334,345,15,198,320,4,22,238,5,324,7,13,236,3,313,9,5,21,232,9,326,5,19,225,178,387,197,365,229,330,10,336,13,21,204,1,330,10,1,13,232,151,276,111,403,124,391,135,329,15,235,0,0,0,0,0,0,0,0,415,117,390,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark-7341,003,Clark,7341,790,37,447,752,18,35,506,10,763,29,20,495,12,741,10,23,30,499,14,787,12,32,472,355,927,382,897,467,813,23,749,22,36,479,6,789,11,8,15,495,338,569,298,854,332,849,342,786,33,491,0,0,0,0,0,0,0,0,894,296,863,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark-7352,003,Clark,7352,768,69,899,681,38,47,1048,28,701,24,28,1048,25,680,10,25,39,1041,41,725,19,37,1001,895,893,919,870,902,890,46,730,32,45,967,16,718,17,17,28,1035,385,873,405,1196,432,1162,465,717,52,1047,0,0,0,0,0,0,0,0,1210,425,1183,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark-7355,003,Clark,7355,405,29,350,382,17,33,400,12,388,16,21,405,11,374,6,13,32,403,23,390,11,18,396,318,487,305,494,330,472,25,378,16,30,387,5,397,14,7,18,398,168,385,203,540,205,525,222,386,31,409,0,0,0,0,0,0,0,0,555,196,530,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark-7361,003,Clark,7361,394,40,452,342,18,26,543,17,344,14,15,547,6,341,4,10,25,543,13,370,11,18,520,449,462,458,450,445,472,23,364,21,26,497,6,357,11,13,21,531,215,423,203,617,209,599,223,353,28,544,0,0,0,0,0,0,0,0,615,205,603,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,34,552,0,0
Clark-7366,003,Clark,7366,997,55,774,937,38,43,885,19,955,42,25,863,18,936,18,31,36,869,26,997,22,28,837,614,1235,731,1134,758,1105,32,962,39,43,831,14,996,20,8,32,844,478,865,403,1234,481,1231,492,966,59,862,0,0,0,0,0,0,0,0,1266,455,1217,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark-7378,003,Clark,7378,989,67,1023,885,22,45,1170,10,937,23,20,1163,10,892,12,18,35,1175,23,951,14,32,1125,854,1222,945,1135,1028,1066,32,926,25,55,1097,7,966,16,6,20,1142,476,1060,388,1448,425,1390,483,925,42,1175,0,0,0,0,0,0,0,0,1471,417,1422,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868,1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark-7402,003,Clark,7402,941,56,696,865,37,44,795,19,898,24,23,803,12,877,12,24,35,801,15,945,17,40,742,644,1076,722,1003,790,938,40,904,36,48,722,6,935,17,8,23,780,383,825,357,1155,376,1138,382,909,42,801,0,0,0,0,0,0,0,0,1197,351,1176,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872,66,787,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark-7403,003,Clark,7403,1147,59,912,1092,28,37,1030,13,1118,26,17,1023,6,1096,10,27,22,1032,18,1128,22,30,997,838,1288,881,1250,988,1141,33,1144,37,59,920,3,1141,12,12,20,1014,533,1021,419,1437,489,1424,501,1119,40,1030,0,0,0,0,0,0,0,0,1493,438,1447,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1119,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark-7405,003,Clark,7405,457,22,400,420,15,26,455,7,420,17,12,467,6,412,13,12,21,461,9,454,13,15,433,361,532,396,501,424,474,22,444,24,33,398,3,448,12,10,9,444,216,423,206,617,204,618,205,435,26,459,0,0,0,0,0,0,0,0,642,186,628,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark-7410,003,Clark,7410,410,20,311,365,17,18,378,4,380,11,12,376,11,365,7,12,11,371,20,391,11,6,351,309,449,346,413,342,415,23,386,17,17,337,9,393,8,4,9,361,202,364,126,537,150,527,164,377,20,376,0,0,0,0,0,0,0,0,547,146,528,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark-7411,003,Clark,7411,806,46,453,731,29,41,539,13,764,25,19,535,13,747,11,16,36,524,15,791,13,27,503,376,935,456,855,539,769,26,746,28,48,494,5,800,6,12,21,516,315,580,324,869,325,859,332,777,32,530,0,0,0,0,0,0,0,0,892,311,830,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark-7413,003,Clark,7413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark-7414,003,Clark,7414,775,36,467,721,13,27,552,9,735,12,13,554,5,726,8,8,20,552,14,754,8,22,520,402,877,465,816,512,767,26,746,14,33,500,9,748,8,4,17,538,327,608,262,865,301,875,299,723,32,547,0,0,0,0,0,0,0,0,902,283,863,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark-7415,003,Clark,7415,958,62,799,909,17,52,891,14,945,28,19,877,9,917,13,19,26,896,20,962,20,27,854,718,1114,761,1080,850,993,26,939,37,44,828,8,972,5,11,15,878,499,779,441,1213,471,1208,484,953,35,885,0,0,0,0,0,0,0,0,1264,432,1204,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark-7417,003,Clark,7417,794,39,632,743,19,39,704,14,765,27,12,705,9,745,11,14,34,698,21,767,16,29,679,532,939,572,902,644,838,34,754,26,44,656,9,789,6,11,15,696,352,675,335,963,373,961,373,776,27,710,0,0,0,0,0,0,0,0,998,344,953,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark-7430,003,Clark,7430,375,29,364,348,15,17,424,12,348,29,12,407,8,332,11,13,15,426,17,353,10,10,416,305,483,322,466,308,487,27,343,16,26,395,5,356,12,10,13,414,173,359,203,524,206,523,209,358,17,425,0,0,0,0,0,0,0,0,541,195,519,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark-7500,003,Clark,7500,565,23,394,539,9,26,445,9,546,17,10,440,7,524,14,6,25,445,17,552,10,19,424,333,664,360,640,408,598,28,528,13,31,420,6,553,9,8,14,435,230,514,209,684,252,672,263,550,24,442,0,0,0,0,0,0,0,0,687,250,657,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark-7501,003,Clark,7501,49,4,22,47,2,2,30,1,50,3,1,26,0,46,3,2,2,28,3,47,2,1,27,22,55,20,58,22,58,2,45,3,2,29,1,49,2,2,1,26,13,33,22,55,14,50,20,45,3,33,0,0,0,0,0,0,0,0,51,15,52,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark-7502,003,Clark,7502,259,10,297,242,16,11,312,2,266,10,5,310,5,251,1,11,8,312,9,261,13,9,294,217,333,265,281,239,317,7,254,14,12,294,3,269,3,5,3,310,107,221,149,303,158,290,168,257,13,314,0,0,0,0,0,0,0,0,327,138,320,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,22,302,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark-7503,003,Clark,7503,109,5,74,101,2,11,83,2,108,2,5,82,1,100,0,3,8,85,1,105,5,5,81,51,135,50,138,67,123,1,98,1,8,87,1,110,0,2,7,79,32,85,59,113,60,103,67,108,3,82,0,0,0,0,0,0,0,0,115,56,115,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,6,84,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark-7507,003,Clark,7507,546,23,274,507,15,28,326,6,522,19,13,320,7,508,8,17,18,324,12,539,10,20,301,225,635,234,620,294,563,25,511,18,30,292,8,545,7,8,8,312,200,389,180,568,196,556,206,538,23,317,0,0,0,0,0,0,0,0,586,185,559,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,44,313,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark-7509,003,Clark,7509,359,20,144,354,13,21,149,3,362,22,13,141,8,349,7,13,13,148,10,361,15,10,140,125,401,126,400,195,330,11,355,14,22,136,3,369,6,11,6,145,124,251,115,321,153,333,145,368,22,146,0,0,0,0,0,0,0,0,348,135,330,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,23,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark-7512,003,Clark,7512,239,10,129,234,8,8,145,4,240,4,7,144,4,229,3,5,3,153,9,237,3,6,142,114,269,121,261,152,231,7,227,8,11,142,2,243,1,3,3,147,80,187,77,252,87,231,107,236,11,148,0,0,0,0,0,0,0,0,247,100,245,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,15,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark-7513,003,Clark,7513,558,28,239,550,19,24,251,7,550,21,20,249,4,537,14,18,23,249,11,566,8,14,247,196,617,216,604,266,552,15,548,12,26,245,2,564,8,11,17,247,202,372,191,551,204,550,210,550,23,260,0,0,0,0,0,0,0,0,580,184,542,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark-7514,003,Clark,7514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark-7515,003,Clark,7515,764,53,514,724,21,27,615,17,747,16,28,592,7,716,8,24,30,607,17,744,10,27,589,482,869,477,869,548,809,28,732,20,31,581,6,768,8,7,18,596,327,654,277,922,303,895,329,754,30,602,0,0,0,0,0,0,0,0,935,301,905,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
